conversation_id,Conversational Authenticity,Threat Severity,clean_conversation_text,sanitized_conversation_text,has_narrative_leakage,text_length,word_count,exclamation_count,question_count,uppercase_ratio,digit_count,url_present,urgency_keyword_present,sensitive_request_keyword_present,task_domain,channel,Communication Medium,Emotional State,Verification Behavior,urgency_score_0_10
2622,Real,Low,"The dialogue is consistent with genuine communication because it discusses clarifying a software installation issue, does not pressure the receiver, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",", does not pressure the receiver, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",True,267,39,0,0,0.0089,0,0,0,0,loan approval,SMS,Text,trust,Provides normal verification,2
15320,Fake,Medium,"A long explanation about job recruitment appears polished but shallow, with generic reassurance, adds a reference number without a traceable source, and no specific shared background. The risk increases because the message links job recruitment with authority and immediate compliance.","A long explanation about job recruitment appears polished but shallow, with generic reassurance, adds a reference number without a traceable source, and no specific shared background. the message links job recruitment with authority and immediate compliance.",True,285,40,0,0,0.0083,0,0,1,0,job recruitment,Social Media DM,Text,authority,Pushes immediate action,3
6638,Fake,Critical,"The sender creates a believable story around asking for class notes, but then asks for a screenshot of a confirmation code, applies fear pressure, and requests that the receiver confirm a login code. The suspicious part is that the sender offers a reward for immediate confirmation while demanding that the receiver move the chat to another number.","The sender creates a believable story around asking for class notes, but then asks for a screenshot of a confirmation code, applies fear pressure, and requests that the receiver confirm a login code. the sender offers a reward for immediate confirmation while demanding that the receiver move the chat to another number.",True,348,57,0,0,0.007,0,0,1,0,pharmacy delivery,Email,Voice Transcript,fear,Requests secrecy,10
1836,Fake,Critical,"The message imitates the travel agency, creates a deadline around social media account, refers to a blocked dashboard notification, and discourages the receiver from verifying independently. The receiver is not given a safe chance to confirm the claim through the travel agency.","The message imitates the travel agency, creates a deadline around social media account, refers to a blocked dashboard notification, and discourages the receiver from verifying independently. The receiver is not given a safe chance to confirm the claim through the travel agency.",True,278,42,0,0,0.0086,0,0,1,0,social media account,Social Media DM,Voice Transcript,panic,Pushes immediate action,8
17757,Real,Low,"The exchange concerns following up on an appointment, where Kashif provides a reasonable explanation, provides enough context for the request, and waits for the receiver to respond normally. The request is linked to following up on an appointment, and no confidential credential is requested.","The exchange concerns following up on an appointment, where Kashif provides a reasonable explanation, provides enough context for the request, and waits for the receiver to respond normally. The request is linked to following up on an appointment, and no confidential credential is requested.",False,292,44,0,0,0.0123,0,0,0,1,school communication,Chat App,Email,none,No verification needed,0
6513,Fake,Medium,"The message reads like an AI-generated response because it summarizes asking for a prescription refill reminder, uses balanced formal wording, and does not react naturally to the receiver's concern. The risk increases because the message links clinic follow-up with none and immediate compliance.","The message reads like an AI-generated response because it summarizes asking for a prescription refill reminder, uses balanced formal wording, and does not react naturally to the receiver's concern. the message links clinic follow-up with none and immediate compliance.",True,296,43,0,0,0.0162,0,0,1,0,clinic follow-up,WhatsApp,Text,none,Avoids verification,4
17050,Real,Low,"The dialogue is consistent with genuine communication because it discusses asking about lunch plans, allows time for checking the information, and contains no hidden identity claim. The message includes normal context and does not ask the receiver to bypass official steps.",", allows time for checking the information, and contains no hidden identity claim. The message includes normal context and does not ask the receiver to bypass official steps.",True,273,41,0,0,0.0087,0,0,0,0,visa documentation,Chat App,Email,none,Provides normal verification,0
15475,Real,Low,"The exchange concerns asking for permission to submit late, where Noah provides a reasonable explanation, allows the receiver to confirm later, and waits for the receiver to respond normally. The conversation remains focused on coordination rather than pressure or reward.","The exchange concerns asking for permission to submit late, where Noah provides a reasonable explanation, allows the receiver to confirm later, and waits for the receiver to respond normally. The conversation remains focused on coordination rather than pressure or reward.",False,272,40,0,0,0.0132,0,0,0,0,charity donation,SMS,Voice Transcript,none,Allows verification,1
18881,Fake,Critical,"A fake-looking conversation about utility billing asks the receiver to click an unknown payment link, while the sender uses unusually polished wording for a personal emergency and avoids a clear identity check. The suspicious part is that the sender asks the receiver not to discuss the matter while demanding that the receiver confirm a login code.","about utility billing asks the receiver to click an unknown payment link, while the sender uses unusually polished wording for a personal emergency and avoids a clear identity check. the sender asks the receiver not to discuss the matter while demanding that the receiver confirm a login code.",True,349,56,0,0,0.0069,0,0,0,0,utility billing,Chat App,Voice Transcript,sympathy,Pushes immediate action,7
12706,Fake,Medium,"A long explanation about conference registration appears polished but shallow, with generic reassurance, mentions a deadline that was never announced, and no specific shared background. The suspicious part is that the sender asks for a screenshot of a confirmation code while demanding that the receiver upload an identity document.","A long explanation about conference registration appears polished but shallow, with generic reassurance, mentions a deadline that was never announced, and no specific shared background. the sender asks for a screenshot of a confirmation code while demanding that the receiver upload an identity document.",True,332,49,0,0,0.0072,0,0,1,0,conference registration,Social Media DM,Chat App,none,Avoids verification,1
12594,Fake,Critical,"The message imitates the exam office, creates a deadline around internet service, adds emotional pressure after the receiver hesitates, and discourages the receiver from verifying independently. The suspicious part is that the sender pushes the receiver away from normal support channels while demanding that the receiver transfer money quickly.","The message imitates the exam office, creates a deadline around internet service, adds emotional pressure after the receiver hesitates, and discourages the receiver from verifying independently. the sender pushes the receiver away from normal support channels while demanding that the receiver transfer money quickly.",True,345,49,0,0,0.0068,0,0,1,1,internet service,SMS,Text,fear,Requests secrecy,8
1250,Fake,Medium,"The conversation shifts into template-style advice on checking a meeting time, where the sender sounds helpful but avoids direct personal accountability. The risk increases because the message links clinic follow-up with confusion and immediate compliance.","advice on checking a meeting time, where the sender sounds helpful but avoids direct personal accountability. the message links clinic follow-up with confusion and immediate compliance.",True,256,35,0,0,0.0092,0,0,1,0,clinic follow-up,Email,Text,confusion,Allows verification,5
17774,Real,Low,"Emma follows up with the HR department about sending a polite reminder, but the message remains safe because it does not request passwords or OTPs and avoids emotional pressure. The conversation remains focused on coordination rather than pressure or reward.","Emma follows up with the HR department about sending a polite reminder, but. The conversation remains focused on coordination rather than pressure or reward.",True,258,40,0,0,0.0324,0,0,0,1,medical lab report,SMS,Email,none,Allows verification,2
12335,Fake,Medium,"The text uses smooth transitions and complete sentences about hospital appointment, yet it feels artificial because it ignores the practical question raised earlier. The receiver is not given a safe chance to confirm the claim through the tax support desk.","The text uses smooth transitions and complete sentences about hospital appointment, yet it feels artificial because it ignores the practical question raised earlier. The receiver is not given a safe chance to confirm the claim through the tax support desk.",True,256,40,0,0,0.0093,0,0,0,0,hospital appointment,Email,Text,trust,Allows verification,1
18976,Suspicious,Medium,"A partially human message discusses clarifying assignment requirements, but the final request is reframed with polished language, ignores a direct question and repeats the instruction, and stronger compliance pressure. The risk increases because the message links university administration with sympathy and immediate compliance.","A partially human message discusses clarifying assignment requirements, but the final request is reframed with polished language, ignores a direct question and repeats the instruction, and stronger compliance pressure. the message links university administration with sympathy and immediate compliance.",True,329,43,0,0,0.0071,0,0,1,0,university administration,SMS,Text,sympathy,Avoids verification,8
13224,Real,Medium,"Olivia writes about confirming a supervisor meeting in the mobile wallet setting, and the conversation stays practical because the sender allows time for checking the information and simply asks the receiver to confirm attendance. The conversation remains focused on coordination rather than pressure or reward.","Olivia writes about confirming a supervisor meeting in the mobile wallet setting, and the conversation stays practical because the sender allows time for checking the information and simply asks the receiver to confirm attendance. The conversation remains focused on coordination rather than pressure or reward.",False,311,45,0,0,0.0076,0,0,0,0,mobile wallet,WhatsApp,Email,trust,Allows verification,0
17147,Fake,Critical,"A suspicious sender pretends to be Doctor, claims there is a problem in clinic follow-up, uses a new contact number without explanation, and asks the receiver to upload an identity document. The risk increases because the message links clinic follow-up with panic and immediate compliance.","pretends to be Doctor, claims there is a problem in clinic follow-up, uses a new contact number without explanation, and asks the receiver to upload an identity document. the message links clinic follow-up with panic and immediate compliance.",True,289,45,0,0,0.0126,0,0,1,0,clinic follow-up,WhatsApp,Voice Transcript,panic,Refuses call-back,10
15878,Fake,High,"A bot-like sender announces a benefit linked to research collaboration, mentions a deadline that was never announced, and repeatedly asks the receiver to avoid calling the official office. The receiver is not given a safe chance to confirm the claim through the bank.","A bot-like sender announces a benefit linked to research collaboration, mentions a deadline that was never announced, and repeatedly asks the receiver to avoid calling the official office. The receiver is not given a safe chance to confirm the claim through the bank.",True,267,43,0,0,0.0091,0,0,1,0,research collaboration,WhatsApp,SMS,urgency,Avoids verification,4
10096,Real,Low,"A routine message from Mahnoor discusses asking for class notes; the sender allows time for checking the information, keeps the tone calm, and gives no instruction involving money or secrecy. The receiver can verify it through the travel agency, so the risk remains limited.","A routine message from Mahnoor discusses asking for class notes; the sender allows time for checking the information, keeps the tone calm, and gives no instruction involving money or secrecy. The receiver can verify it through the travel agency,.",True,274,44,0,0,0.0133,0,0,0,0,research collaboration,Voice Transcript,Voice Transcript,none,Allows verification,0
3238,Fake,High,"A fake-looking conversation about university administration asks the receiver to upload an identity document, while the sender adds a reference number without a traceable source and avoids a clear identity check. The receiver is not given a safe chance to confirm the claim through the billing department.","about university administration asks the receiver to upload an identity document, while the sender adds a reference number without a traceable source and avoids a clear identity check. The receiver is not given a safe chance to confirm the claim through the billing department.",True,305,47,0,0,0.0078,0,0,0,0,university administration,Email,Voice Transcript,sympathy,Refuses call-back,8
15915,Fake,Medium,"The generated-looking message provides neat steps for asking for permission to submit late, but the tone is too uniform and the sender mentions a deadline that was never announced. The risk increases because the message links medical lab report with trust and immediate compliance.","The generated-looking message provides neat steps for asking for permission to submit late, but the tone is too uniform and the sender mentions a deadline that was never announced. the message links medical lab report with trust and immediate compliance.",True,281,44,0,0,0.0085,0,0,1,0,medical lab report,Voice Transcript,Email,trust,Allows verification,6
2602,Fake,Critical,"The message imitates the bank, creates a deadline around conference registration, gives no verifiable institutional contact, and discourages the receiver from verifying independently. The receiver is not given a safe chance to confirm the claim through the bank.","The message imitates the bank, creates a deadline around conference registration, gives no verifiable institutional contact, and discourages the receiver from verifying independently. The receiver is not given a safe chance to confirm the claim through the bank.",True,262,38,0,0,0.0091,0,0,1,0,conference registration,Social Media DM,WhatsApp,guilt,Avoids verification,10
5160,Fake,High,"The sender repeats support-style phrases about internet service, ignores clarification, and keeps moving the user toward a suspicious external form. The suspicious part is that the sender shares a shortened link instead of an official portal while demanding that the receiver share a wallet PIN.","The sender repeats support-style phrases about internet service, ignores clarification, and keeps moving the user toward a suspicious external form. the sender shares a shortened link instead of an official portal while demanding that the receiver share a wallet PIN.",True,295,45,0,0,0.0203,0,0,0,1,internet service,WhatsApp,Chat App,reward,Avoids verification,4
6579,Suspicious,High,"The conversation mixes a realistic personal opening with AI-like rewritten sentences, making the request about mobile wallet sound smoother and more strategic. The risk increases because the message links mobile wallet with authority and immediate compliance.","The conversation mixes a realistic personal opening with AI-like rewritten sentences, making the request about mobile wallet sound smoother and more strategic. the message links mobile wallet with authority and immediate compliance.",True,259,36,0,0,0.0182,0,0,1,0,mobile wallet,WhatsApp,Chat App,authority,Allows verification,5
15992,Suspicious,High,"Mehwish's message begins with a human note about checking availability for a call, then becomes unusually polished, mentions a delayed verification window, and adds persuasive pressure near the end. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","Mehwish's message begins with a human note about checking availability for a call, then becomes unusually polished, mentions a delayed verification window, and adds persuasive pressure near the end. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,291,42,0,0,0.0082,0,0,0,0,government service,WhatsApp,Text,sympathy,Pushes immediate action,5
15111,Real,Low,"Usman writes about checking whether a form was received in the remote work setting, and the conversation stays practical because the sender uses ordinary conversational language and simply asks the receiver to check whether the office is open. The sender gives the receiver enough time to check the details before replying.","Usman writes about checking whether a form was received in the remote work setting, and the conversation stays practical because the sender uses ordinary conversational language and simply asks the receiver to check whether the office is open. The sender gives the receiver enough time to check the details before replying.",False,323,51,0,0,0.0074,0,0,0,0,remote work,Voice Transcript,Text,trust,Provides normal verification,0
15216,Fake,High,"The sender creates a believable story around asking about missing documents, but then claims the system will automatically close the request, applies guilt pressure, and requests that the receiver install a remote access app. The suspicious part is that the sender mentions a delayed verification window while demanding that the receiver transfer money quickly.","The sender creates a believable story around asking about missing documents, but then claims the system will automatically close the request, applies guilt pressure, and requests that the receiver install a remote access app. the sender mentions a delayed verification window while demanding that the receiver transfer money quickly.",True,361,54,0,0,0.0066,0,0,0,1,loan approval,Voice Transcript,Voice Transcript,guilt,Pushes immediate action,7
4362,Real,Low,"A routine message from Fatima discusses following up on a courier delay; the sender allows the receiver to confirm later, keeps the tone calm, and gives no instruction involving money or secrecy. The sender gives the receiver enough time to check the details before replying.","A routine message from Fatima discusses following up on a courier delay; the sender allows the receiver to confirm later, keeps the tone calm, and gives no instruction involving money or secrecy. The sender gives the receiver enough time to check the details before replying.",False,275,45,0,0,0.0133,0,0,0,0,government service,Email,Email,trust,Provides normal verification,2
3742,Fake,High,"The message imitates the conference secretariat, creates a deadline around scholarship application, adds a reference number without a traceable source, and discourages the receiver from verifying independently. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The message imitates the conference secretariat, creates a deadline around scholarship application, adds a reference number without a traceable source, and discourages the receiver from verifying independently. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,303,40,0,0,0.0077,0,0,1,0,scholarship application,Social Media DM,WhatsApp,urgency,Pushes immediate action,10
12538,Real,Medium,"Mia follows up with the government helpdesk about requesting updated bank details, but the message remains safe because it refers to a previous meeting accurately and avoids emotional pressure. The sender gives the receiver enough time to check the details before replying.","Mia follows up with the government helpdesk about requesting updated bank details, but. The sender gives the receiver enough time to check the details before replying.",True,273,42,0,0,0.0087,0,0,0,1,charity donation,WhatsApp,Voice Transcript,none,Allows verification,2
3436,Suspicious,Medium,The text appears edited by AI because it combines ordinary conversational fragments with a refined call to action about electricity complaint. The risk increases because the message links electricity complaint with authority and immediate compliance.,it combines ordinary conversational fragments with a refined call to action about electricity complaint. the message links electricity complaint with authority and immediate compliance.,True,250,35,0,0,0.0187,0,0,1,0,electricity complaint,Voice Transcript,Email,authority,Allows verification,8
1812,Fake,High,"A fake-looking conversation about clinic follow-up asks the receiver to reply with card details, while the sender gives no verifiable institutional contact and avoids a clear identity check. The risk increases because the message links clinic follow-up with guilt and immediate compliance.","about clinic follow-up asks the receiver to reply with card details, while the sender gives no verifiable institutional contact and avoids a clear identity check. the message links clinic follow-up with guilt and immediate compliance.",True,289,42,0,0,0.0083,0,0,1,0,clinic follow-up,WhatsApp,Text,guilt,Pushes immediate action,9
14352,Real,Low,"The dialogue is consistent with genuine communication because it discusses confirming a payment receipt, does not ask for secrecy, and contains no hidden identity claim. The receiver can verify it through the HR department, so the risk remains limited.",", does not ask for secrecy, and contains no hidden identity claim. The receiver can verify it through the HR department,.",True,252,39,0,0,0.0191,0,0,0,0,remote work,Social Media DM,Text,trust,Provides normal verification,1
3751,Fake,High,"The message imitates the telecom office, creates a deadline around medical lab report, shares a shortened link instead of an official portal, and discourages the receiver from verifying independently. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The message imitates the telecom office, creates a deadline around medical lab report, shares a shortened link instead of an official portal, and discourages the receiver from verifying independently. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,293,42,0,0,0.0081,0,0,1,0,medical lab report,Chat App,Voice Transcript,authority,Avoids verification,8
17108,Fake,Critical,"The sender creates a believable story around rescheduling a session, but then mentions a delayed verification window, applies guilt pressure, and requests that the receiver approve a suspicious request. The receiver is not given a safe chance to confirm the claim through the telecom office.","The sender creates a believable story around rescheduling a session, but then mentions a delayed verification window, applies guilt pressure, and requests that the receiver approve a suspicious request. The receiver is not given a safe chance to confirm the claim through the telecom office.",True,291,45,0,0,0.0083,0,0,0,0,scholarship application,WhatsApp,Voice Transcript,guilt,Avoids verification,8
9820,Fake,High,"The conversation becomes risky because it uses panic pressure, offers a reward for immediate confirmation, and pushes the receiver to confirm a login code without normal verification. The receiver is not given a safe chance to confirm the claim through the billing department.","The conversation becomes risky because it uses panic pressure, offers a reward for immediate confirmation, and pushes the receiver to confirm a login code without normal verification. The receiver is not given a safe chance to confirm the claim through the billing department.",True,276,43,0,0,0.0087,0,0,1,0,electricity complaint,Email,Voice Transcript,panic,Pushes immediate action,7
7800,Fake,Critical,"The speaker claims a private emergency and connects university administration with a sudden warning, gives no verifiable institutional contact, and pressures the receiver to upload an identity document before checking the source. The risk increases because the message links university administration with fear and immediate compliance.","The speaker claims a private emergency and connects university administration with a sudden warning, gives no verifiable institutional contact, and pressures the receiver to upload an identity document before checking the source. the message links university administration with fear and immediate compliance.",True,336,46,0,0,0.007,0,0,1,0,university administration,WhatsApp,Voice Transcript,fear,Refuses call-back,8
13018,Fake,Critical,"The sender creates a believable story around confirming office hours, but then pushes the receiver away from normal support channels, applies urgency pressure, and requests that the receiver share a wallet PIN. The conversation attempts to control the receiver's next action rather than allow independent verification.","The sender creates a believable story around confirming office hours, but then pushes the receiver away from normal support channels, applies urgency pressure, and requests that the receiver share a wallet PIN. The conversation attempts to control the receiver's next action rather than allow independent verification.",False,318,46,0,0,0.0187,0,0,0,1,clinic follow-up,SMS,Voice Transcript,urgency,Pushes immediate action,10
17595,Real,Low,"The dialogue is consistent with genuine communication because it discusses confirming an interview slot, mentions a mutually known detail, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",", mentions a mutually known detail, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",True,257,38,0,0,0.0093,0,0,0,0,remote work,Social Media DM,Email,none,Provides normal verification,1
16001,Real,Low,"Ali writes about confirming a lab test schedule in the research collaboration setting, and the conversation stays practical because the sender provides enough context for the request and simply asks the receiver to send the revised file. The sender gives the receiver enough time to check the details before replying.","Ali writes about confirming a lab test schedule in the research collaboration setting, and the conversation stays practical because the sender provides enough context for the request and simply asks the receiver to send the revised file. The sender gives the receiver enough time to check the details before replying.",False,317,50,0,0,0.0075,0,0,0,0,research collaboration,WhatsApp,Voice Transcript,trust,Allows verification,0
8757,Fake,Medium,"The chat has mass-message features, including reward wording, claims the system will automatically close the request, and a request to transfer money quickly. The risk increases because the message links remote work with reward and immediate compliance.","The chat has mass-message features, including reward wording, claims the system will automatically close the request, and a request to transfer money quickly. the message links remote work with reward and immediate compliance.",True,253,37,0,0,0.0095,0,0,1,1,remote work,Voice Transcript,SMS,reward,Requests secrecy,7
9599,Fake,High,"The conversation becomes risky because it uses fear pressure, says the issue cannot wait until morning, and pushes the receiver to reply with card details without normal verification. The receiver is not given a safe chance to confirm the claim through the government helpdesk.","The conversation becomes risky because it uses fear pressure, says the issue cannot wait until morning, and pushes the receiver to reply with card details without normal verification. The receiver is not given a safe chance to confirm the claim through the government helpdesk.",True,277,44,0,0,0.0087,0,0,0,0,research collaboration,Email,Voice Transcript,fear,Refuses call-back,8
7997,Fake,High,"The message reads like an AI-generated response because it summarizes confirming document submission, uses balanced formal wording, and does not react naturally to the receiver's concern. The suspicious part is that the sender ignores a direct question and repeats the instruction while demanding that the receiver avoid calling the official office.","The message reads like an AI-generated response because it summarizes confirming document submission, uses balanced formal wording, and does not react naturally to the receiver's concern. the sender ignores a direct question and repeats the instruction while demanding that the receiver avoid calling the official office.",True,349,51,0,0,0.0137,0,0,0,0,online shopping,WhatsApp,Text,confusion,Allows verification,3
2675,Suspicious,Medium,"The conversation mixes a realistic personal opening with AI-like rewritten sentences, making the request about tax office sound smoother and more strategic. The risk increases because the message links tax office with trust and immediate compliance.","The conversation mixes a realistic personal opening with AI-like rewritten sentences, making the request about tax office sound smoother and more strategic. the message links tax office with trust and immediate compliance.",True,249,36,0,0,0.019,0,0,1,0,tax office,Email,Chat App,trust,Avoids verification,8
12801,Fake,High,"A scripted message from the travel agency claims an opportunity is available, uses generic greetings, and pushes the receiver to upload an identity document. The receiver is not given a safe chance to confirm the claim through the travel agency.","A scripted message from the travel agency claims an opportunity is available, uses generic greetings, and pushes the receiver to upload an identity document. The receiver is not given a safe chance to confirm the claim through the travel agency.",True,245,40,0,0,0.0099,0,0,0,0,exam registration,WhatsApp,Social Media DM,authority,Avoids verification,8
4392,Real,Low,"Rehan writes about requesting a revised file in the exam registration setting, and the conversation stays practical because the sender uses ordinary conversational language and simply asks the receiver to verify the receipt through normal records. The request is linked to requesting a revised file, and no confidential credential is requested.","Rehan writes about requesting a revised file in the exam registration setting, and the conversation stays practical because the sender uses ordinary conversational language and simply asks the receiver to verify the receipt through normal records. The request is linked to requesting a revised file, and no confidential credential is requested.",False,344,51,0,0,0.0069,0,0,0,1,exam registration,SMS,Email,trust,Provides normal verification,0
3880,Real,Low,"In a normal conversation about following up on an appointment, the sender asks to bring the printed form, gives enough background, and does not force immediate action. The request is linked to following up on an appointment, and no confidential credential is requested.","In a normal conversation about following up on an appointment, the sender asks to bring the printed form, gives enough background, and does not force immediate action. The request is linked to following up on an appointment, and no confidential credential is requested.",False,269,43,0,0,0.009,0,0,1,1,visa documentation,Social Media DM,Email,trust,No verification needed,0
5132,Suspicious,Medium,"A partially human message discusses confirming a supervisor meeting, but the final request is reframed with polished language, uses formal wording inconsistent with earlier messages, and stronger compliance pressure. The risk increases because the message links remote work with authority and immediate compliance.","A partially human message discusses confirming a supervisor meeting, but the final request is reframed with polished language, uses formal wording inconsistent with earlier messages, and stronger compliance pressure. the message links remote work with authority and immediate compliance.",True,314,43,0,0,0.0075,0,0,1,0,remote work,Chat App,Text,authority,Allows verification,7
14297,Real,Low,"The dialogue is consistent with genuine communication because it discusses checking availability for a call, keeps the conversation focused on the original topic, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",", keeps the conversation focused on the original topic, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",True,281,42,0,0,0.0085,0,0,0,0,government service,Social Media DM,Voice Transcript,trust,Allows verification,2
16584,Fake,High,"The sender creates a believable story around checking whether a refund was processed, but then pushes the receiver away from normal support channels, applies sympathy pressure, and requests that the receiver install a remote access app. The suspicious part is that the sender uses unusually polished wording for a personal emergency while demanding that the receiver upload an identity document.","The sender creates a believable story around checking whether a refund was processed, but then pushes the receiver away from normal support channels, applies sympathy pressure, and requests that the receiver install a remote access app. the sender uses unusually polished wording for a personal emergency while demanding that the receiver upload an identity document.",True,395,60,0,0,0.006,0,0,0,0,online shopping,Social Media DM,Voice Transcript,sympathy,Pushes immediate action,9
3079,Real,Low,"Sameer writes about confirming an interview slot in the insurance claim setting, and the conversation stays practical because the sender allows the receiver to confirm later and simply asks the receiver to bring the printed form. The request is linked to confirming an interview slot, and no confidential credential is requested.","Sameer writes about confirming an interview slot in the insurance claim setting, and the conversation stays practical because the sender allows the receiver to confirm later and simply asks the receiver to bring the printed form. The request is linked to confirming an interview slot, and no confidential credential is requested.",False,329,51,0,0,0.0073,0,0,0,1,insurance claim,SMS,Text,trust,No verification needed,2
9835,Fake,Critical,"The chat continues naturally before it connects loan approval with a sudden warning, uses unusually polished wording for a personal emergency, and pressures the receiver to avoid calling the official office before checking the source. The receiver is not given a safe chance to confirm the claim through the telecom office.","The chat continues naturally before it connects loan approval with a sudden warning, uses unusually polished wording for a personal emergency, and pressures the receiver to avoid calling the official office before checking the source. The receiver is not given a safe chance to confirm the claim through the telecom office.",True,323,51,0,0,0.0074,0,0,0,0,loan approval,Email,WhatsApp,guilt,Pushes immediate action,8
16869,Fake,Low,"The reply about rescheduling a session in internet service is fluent and overly structured; it gives broad guidance, uses formal wording inconsistent with earlier messages, and lacks personal conversational memory. The receiver is not given a safe chance to confirm the claim through the mobile wallet team.","The reply about rescheduling a session in internet service is fluent and overly structured; it gives broad guidance, uses formal wording inconsistent with earlier messages, and lacks personal conversational memory. The receiver is not given a safe chance to confirm the claim through the mobile wallet team.",True,307,47,0,0,0.0078,0,0,0,0,internet service,SMS,Chat App,trust,Allows verification,3
3967,Fake,Medium,"A long explanation about travel booking appears polished but shallow, with generic reassurance, changes the topic when asked for proof, and no specific shared background. The risk increases because the message links travel booking with confusion and immediate compliance.","A long explanation about travel booking appears polished but shallow, with generic reassurance, changes the topic when asked for proof, and no specific shared background. the message links travel booking with confusion and immediate compliance.",True,271,39,0,0,0.0088,0,0,1,0,travel booking,Voice Transcript,Chat App,confusion,Pushes immediate action,4
19629,Real,Low,"The exchange concerns discussing a project deadline, where Danish provides a reasonable explanation, does not introduce a sudden emergency, and waits for the receiver to respond normally. The sender gives the receiver enough time to check the details before replying.","The exchange concerns discussing a project deadline, where Danish provides a reasonable explanation, does not introduce a sudden emergency, and waits for the receiver to respond normally. The sender gives the receiver enough time to check the details before replying.",False,267,40,0,0,0.0135,0,0,1,0,scholarship application,Email,Text,none,Allows verification,0
12619,Fake,Low,"The generated-looking message provides neat steps for requesting updated bank details, but the tone is too uniform and the sender avoids naming the branch or office. The conversation attempts to control the receiver's next action rather than allow independent verification.","The generated-looking message provides neat steps for requesting updated bank details, but the tone is too uniform and the sender avoids naming the branch or office. The conversation attempts to control the receiver's next action rather than allow independent verification.",False,273,40,0,0,0.0087,0,0,0,1,family emergency,Chat App,Text,none,Pushes immediate action,5
4064,Fake,High,"The message imitates the government helpdesk, creates a deadline around pharmacy delivery, claims the old number is unavailable, and discourages the receiver from verifying independently. The receiver is not given a safe chance to confirm the claim through the government helpdesk.","The message imitates the government helpdesk, creates a deadline around pharmacy delivery, claims the old number is unavailable, and discourages the receiver from verifying independently. The receiver is not given a safe chance to confirm the claim through the government helpdesk.",True,281,41,0,0,0.0085,0,0,1,0,pharmacy delivery,WhatsApp,Text,authority,Pushes immediate action,7
5456,Fake,Critical,"The message imitates the pharmacy desk, creates a deadline around exam registration, gives no verifiable institutional contact, and discourages the receiver from verifying independently. The suspicious part is that the sender claims the old number is unavailable while demanding that the receiver install a remote access app.","The message imitates the pharmacy desk, creates a deadline around exam registration, gives no verifiable institutional contact, and discourages the receiver from verifying independently. the sender claims the old number is unavailable while demanding that the receiver install a remote access app.",True,325,47,0,0,0.0073,0,0,1,0,exam registration,Voice Transcript,Voice Transcript,panic,Requests secrecy,7
7282,Fake,High,"A bot-like sender announces a benefit linked to scholarship application, avoids naming the branch or office, and repeatedly asks the receiver to send a one-time password. The receiver is not given a safe chance to confirm the claim through the scholarship office.","A bot-like sender announces a benefit linked to scholarship application, avoids naming the branch or office, and repeatedly asks the receiver to send a one-time password. The receiver is not given a safe chance to confirm the claim through the scholarship office.",True,263,42,0,0,0.0093,0,0,0,1,scholarship application,WhatsApp,SMS,urgency,Avoids verification,5
7565,Fake,Medium,"The message reads like an AI-generated response because it summarizes asking about lunch plans, uses balanced formal wording, and does not react naturally to the receiver's concern. The suspicious part is that the sender shares a shortened link instead of an official portal while demanding that the receiver transfer money quickly.","The message reads like an AI-generated response because it summarizes asking about lunch plans, uses balanced formal wording, and does not react naturally to the receiver's concern. the sender shares a shortened link instead of an official portal while demanding that the receiver transfer money quickly.",True,332,51,0,0,0.0145,0,0,0,1,exam registration,WhatsApp,Chat App,trust,Allows verification,1
13899,Fake,High,"The conversation becomes risky because it uses panic pressure, mentions a deadline that was never announced, and pushes the receiver to click an unknown payment link without normal verification. The receiver is not given a safe chance to confirm the claim through the courier office.","The conversation becomes risky because it uses panic pressure, mentions a deadline that was never announced, and pushes the receiver to click an unknown payment link without normal verification. The receiver is not given a safe chance to confirm the claim through the courier office.",True,283,45,0,0,0.0085,0,0,1,0,family emergency,Voice Transcript,WhatsApp,panic,Pushes immediate action,9
14275,Suspicious,Medium,"A partially human message discusses discussing a project deadline, but the final request is reframed with polished language, uses a new contact number without explanation, and stronger compliance pressure. The suspicious part is that the sender gives no verifiable institutional contact while demanding that the receiver install a remote access app.","A partially human message discusses discussing a project deadline, but the final request is reframed with polished language, uses a new contact number without explanation, and stronger compliance pressure. the sender gives no verifiable institutional contact while demanding that the receiver install a remote access app.",True,349,51,0,0,0.0068,0,0,1,0,family emergency,Chat App,Email,reward,Pushes immediate action,3
